list_name,name,label,admin1,admin2,admin3,admin4,facility_code,lat,lng,pcode
admin4,PH0704609013,MAG-ASO,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609014,MAGSAYSAY,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609015,MALONGCAY DACU,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609016,MASAPLOD NORTE,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609017,MASAPLOD SUR,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609018,PANUBTUBAN,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609019,POBLACION I,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609020,POBLACION II,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609021,POBLACION III,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609022,TUGAWE,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704609023,TUNGA-TUNGA,PH0700000000,PH0704600000,PH0704609000,,,,,
admin4,PH0704610001,BAGACAY,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610002,BAJUMPANDAN,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610003,BALUGO,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610004,BANILAD,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610005,BANTAYAN,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610006,BATINGUEL,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610007,BUNAO,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610008,CADAWINONAN,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610009,CALINDAGAN,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610010,CAMANJAC,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610011,CANDAU-AY,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610012,CANTIL-E,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610013,DARO,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610014,JUNOB,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610015,LOOC,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610016,MANGNAO-CANAL,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610017,MOTONG,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610018,PIAPI,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610019,POBLACION NO. 1,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610020,POBLACION NO. 2 ,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610021,POBLACION NO. 3,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610022,POBLACION NO. 4,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610023,POBLACION NO. 5,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610024,POBLACION NO. 6,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610025,POBLACION NO. 7,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610026,POBLACION NO. 8,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610027,PULANTUBIG,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610028,TABUCTUBIG,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610029,TACLOBO,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704610030,TALAY,PH0700000000,PH0704600000,PH0704610000,,,,,
admin4,PH0704611001,BAKID,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611002,BALOGO,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611003,BANWAQUE,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611004,BASAK,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611005,BINOBOHAN,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611006,BUENAVISTA,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611007,BULADO,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611008,CALAMBA,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611009,CALUPA-AN,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611010,HIBAIYO,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611011,HILAITAN,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611012,HINAKPAN,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611013,HUMAYHUMAY,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611014,IMELDA,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611015,KAGAWASAN,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611016,LINANTUYAN,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611017,LUZ,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611018,MABUNGA,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611019,MCKINLEY,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611020,NAGSAHA,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611021,MAGSAYSAY,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611022,MALUSAY,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611023,MANIAK,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611025,PADRE ZAMORA,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611026,PLAGATASANON,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611027,PLANAS,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611028,POBLACION,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611029,SANDAYAO,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611030,TACPAO,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611031,TINAYUNAN BEACH,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611032,TINAYUNAN HILL,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611033,TRINIDAD,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704611034,VILLEGAS,PH0700000000,PH0704600000,PH0704611000,,,,,
admin4,PH0704612001,AGLAHUG,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612002,AGUTAYON,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612003,APANANGON,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612004,BAE,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612005,BALA-AS,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612006,BANGCAL,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612007,BANOG,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612008,BUTO,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612009,CABANG,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612010,CAMANDAYON,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612011,CANGHARAY,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612012,CANLAHAO,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612013,DAYOYO,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612014,ELI,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612015,LACAON,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612016,MAHANLUD,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612017,MALABAGO,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612018,MAMBAID,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612019,MONGPONG,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612020,OWACAN,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612021,PACUAN,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612022,PANGLAYA-AN,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612023,NORTH POBLACION,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612024,SOUTH POBLACION,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612025,POLOPANTAO,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612026,SAMPINITON,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612027,TALAMBAN,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704612028,TAMAO,PH0700000000,PH0704600000,PH0704612000,,,,,
admin4,PH0704613001,ANINIAW,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613002,AYA,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613003,BAGTIC,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613004,BIGA-A,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613005,BUSILAK,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613006,CANGABO,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613007,CANTUPA,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613008,ELI,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613009,GUIHOB,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613010,KANSUMANDIG,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613011,MAMBULOD,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613012,MANDAPATON,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613013,MANGHULYAWON,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613014,MANLUMINSAG,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613015,MAPALASAN,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613016,MARAGONDONG,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613017,MARTILO,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613018,NASUNGAN,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613019,PACUAN,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613020,PANGCA,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613021,PISONG,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613022,PITOGO,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613023,POBLACION NORTH,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613024,POBLACION SOUTH,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613025,SAN JOSE,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613026,SOLONGON,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613027,TALA-ON,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613028,TALAYONG,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704613029,ELECIA,PH0700000000,PH0704600000,PH0704613000,,,,,
admin4,PH0704614001,ABIS,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614002,AREBASORE,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614003,BAGTIC,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614005,BANBAN,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614006,BARRAS,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614007,BATO,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614008,BUGNAY,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614009,BULIBULIHAN,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614010,BULWANG,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614011,CAMPANUN-AN,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614012,CANGGOHOB,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614013,CANSAL-ING,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614014,DAGBASAN,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614015,DAHILE,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614016,HIMOCDONGON,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614017,HAGTU,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614018,INAPOY,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614019,LAMDAS,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614020,LUMBANGAN,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614021,LUYANG,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614022,MANLINGAY,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614023,MAYAPOSI,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614024,NAPASU-AN,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614025,NEW NAMANGKA,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614026,OLD NAMANGKA,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614027,PANDANON,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614028,PANIABONAN,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614029,PANTAO,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614030,POBLACION,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614031,SAMAC,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614032,TADLONG,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704614033,TARA,PH0700000000,PH0704600000,PH0704614000,,,,,
admin4,PH0704615001,ALANGILANAN,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615002,BAGTIC,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615003,BALAAS,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615004,BANTOLINAO,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615005,BOLISONG,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615006,BUTONG,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615007,CAMPUYO,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615008,CANDABONG,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615009,CONCEPCION,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615010,DUNGO-AN,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615011,KAUSWAGAN,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615012,LIBJO,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615013,LAMOGONG,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615015,MAASLUM,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615016,MANDALUPANG,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615017,PANCIAO,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615018,POBLACION,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615019,SAC-SAC,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615020,SALVACION,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615021,SAN ISIDRO,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615022,SAN JOSE,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615023,SANTA MONICA,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615024,SUBA,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615025,SUNDO-AN,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615026,TANGLAD,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615027,TUBOD,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704615028,TUPAS,PH0700000000,PH0704600000,PH0704615000,,,,,
admin4,PH0704616001,ABANTE,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616002,BALAYONG,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616003,BANAWE,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616004,DATAGON,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616005,FATIMA,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616007,INAWASAN,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616008,MAGSUSUNOG,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616009,MALALANGSI,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616010,MAMBURAO,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616011,MANGOTO,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616012,POBLACION,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616013,SAN ISIDRO,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616014,SANTA AGUEDA,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616015,SIMBORIO,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616016,YUPISAN,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704616017,CALICANAN,PH0700000000,PH0704600000,PH0704616000,,,,,
admin4,PH0704617001,BASAK,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617002,BASIAO,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617004,CAMBALOCTOT,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617005,CANCAWAS,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617006,JANAYJANAY,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617007,JILOCON,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617008,NAIBA,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617009,POBLACION,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617010,SAN ROQUE,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617011,SANTO NI?O,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617012,SE?ORA ASCION,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617013,SIAPO,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617014,TAMPI,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704617015,TAPON NORTE,PH0700000000,PH0704600000,PH0704617000,,,,,
admin4,PH0704618001,ALANGILAN,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618002,AMIO,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618003,BUENAVISTA,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618004,KABULACAN,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618006,CAIGANGAN,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618008,CARANOCHE,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618009,CAWITAN,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618010,FATIMA,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618011,MABUHAY,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618012,MANALONGON,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618013,MANSAGOMAYON,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618014,MILAGROSA,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618015,NAGBINLOD,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618016,NAGBALAYE,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618017,OBAT,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618019,POBLACION,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618020,SAN FRANCISCO,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618021,SAN JOSE,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618022,SAN MIGUEL,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618023,SAN PEDRO,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618024,SANTO ROSARIO,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704618025,TALALAK,PH0700000000,PH0704600000,PH0704618000,,,,,
admin4,PH0704619001,ALBIGA,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619002,APOLOY,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619003,BONAWON,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619004,BONBONON,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619005,CABANGAHAN,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619007,CANAWAY,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619008,CASALA-AN,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619009,CATICUGAN,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619010,DATAG,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619011,GILIGA-ON,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619012,INALAD,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619013,MALABUHAN,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619014,MALOH,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619015,MANTIQUIL,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619016,MANTUYOP,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619017,NAPACAO,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619018,POBLACION I,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619019,POBLACION II,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619020,POBLACION III,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619021,POBLACION IV,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619022,SALAG,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619023,SAN JOSE,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619024,SANDULOT,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619025,SI-IT,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619026,SUMALIRING,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704619027,TAYAK,PH0700000000,PH0704600000,PH0704619000,,,,,
admin4,PH0704620001,AGAN-AN,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620002,AJONG,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620003,BALUGO,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620004,BOLOCBOLOC,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620005,CALABNUGAN,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620006,CANGMATING,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620007,ENRIQUE VILLANUEVA,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620008,LOOC,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620009,MAGATAS,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620010,MANINGCAO,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620011,MASLOG,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620012,POBLACION,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620013,SAN ANTONIO,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620014,TUBIGON,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704620015,TUBTUBON,PH0700000000,PH0704600000,PH0704620000,,,,,
admin4,PH0704621001,AZAGRA,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621002,BAHI-AN,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621003,LUCA,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621004,MANIPIS,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621005,NOVALLAS,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621006,OBOGON,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621007,PAL-EW,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621008,POBLACION I,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621009,POBLACION II,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621010,POBLACION III,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621011,POBLACION IV,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621012,POBLACION V,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621013,POBLACION VI,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621014,POBLACION VII,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621015,POBLACION VIII,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621016,POBLACION IX,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621017,POLO,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621018,SAN ISIDRO,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621019,SAN JOSE,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621020,SAN MIGUEL,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621021,SANTA CRUZ NUEVO,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621022,SANTA CRUZ VIEJO,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621023,SANTO NI?O,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704621025,TUGAS,PH0700000000,PH0704600000,PH0704621000,,,,,
admin4,PH0704622001,BACONG,PH0700000000,PH0704600000,PH0704622000,,,,,
admin4,PH0704622002,BAGO,PH0700000000,PH0704600000,PH0704622000,,,,,
admin4,PH0704622003,BANGA,PH0700000000,PH0704600000,PH0704622000,,,,,
admin4,PH0704622004,CABULOTAN,PH0700000000,PH0704600000,PH0704622000,,,,,
admin4,PH0704622005,CAMBAYE,PH0700000000,PH0704600000,PH0704622000,,,,,
